description,'Na-22 Calibration Source 99, 270 degrees, ~27 cm from detector,'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 4, 'second': 43, 'year_day': 245}
real_time,30.2
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Na-22 Calibration 007.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,60
40,163
41,167
42,156
43,142
44,108
45,91
46,66
47,50
48,38
49,32
50,32
51,41
52,43
53,28
54,39
55,30
56,32
57,37
58,31
59,31
60,26
61,25
62,42
63,31
64,24
65,26
66,29
67,17
68,23
69,18
70,16
71,21
72,19
73,13
74,10
75,16
76,22
77,14
78,14
79,13
80,12
81,18
82,14
83,10
84,12
85,4
86,4
87,9
88,8
89,6
90,8
91,6
92,6
93,1
94,2
95,9
96,4
97,6
98,7
99,3
100,5
101,4
102,1
103,9
104,1
105,5
106,2
107,8
108,9
109,7
110,7
111,8
112,4
113,8
114,3
115,8
116,4
117,6
118,5
119,7
120,2
121,4
122,5
123,2
124,6
125,4
126,4
127,12
128,6
129,4
130,6
131,2
132,3
133,9
134,10
135,6
136,5
137,3
138,2
139,4
140,5
141,6
142,6
143,6
144,5
145,5
146,5
147,4
148,4
149,5
150,10
151,8
152,5
153,8
154,7
155,5
156,5
157,10
158,6
159,5
160,6
161,6
162,7
163,3
164,11
165,4
166,7
167,9
168,9
169,4
170,9
171,5
172,9
173,11
174,7
175,13
176,8
177,8
178,9
179,4
180,6
181,9
182,16
183,12
184,6
185,10
186,7
187,12
188,8
189,9
190,6
191,10
192,7
193,11
194,18
195,9
196,12
197,11
198,15
199,13
200,12
201,19
202,10
203,9
204,11
205,15
206,12
207,8
208,8
209,14
210,18
211,16
212,10
213,10
214,9
215,10
216,13
217,13
218,16
219,14
220,9
221,15
222,12
223,18
224,20
225,15
226,17
227,12
228,12
229,16
230,16
231,15
232,9
233,15
234,17
235,9
236,8
237,13
238,13
239,11
240,14
241,21
242,9
243,19
244,10
245,14
246,15
247,13
248,14
249,13
250,16
251,14
252,13
253,12
254,10
255,13
256,15
257,9
258,18
259,10
260,11
261,24
262,17
263,10
264,13
265,13
266,17
267,10
268,14
269,12
270,13
271,20
272,10
273,14
274,8
275,17
276,9
277,10
278,10
279,15
280,7
281,8
282,12
283,17
284,17
285,11
286,6
287,16
288,13
289,8
290,8
291,11
292,18
293,9
294,15
295,10
296,7
297,14
298,12
299,13
300,16
301,13
302,6
303,14
304,7
305,10
306,17
307,16
308,13
309,12
310,14
311,9
312,11
313,7
314,9
