description,'Na-22 Calibration Source 99, 270 degrees, ~27 cm from detector,'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 5, 'second': 44, 'year_day': 245}
real_time,30.2
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Na-22 Calibration 009.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,48
40,157
41,177
42,169
43,138
44,113
45,98
46,76
47,42
48,43
49,26
50,31
51,35
52,47
53,32
54,32
55,42
56,27
57,27
58,38
59,39
60,29
61,30
62,38
63,30
64,30
65,30
66,28
67,34
68,28
69,35
70,18
71,22
72,16
73,21
74,15
75,25
76,9
77,15
78,20
79,14
80,14
81,9
82,16
83,11
84,6
85,9
86,11
87,5
88,2
89,9
90,3
91,5
92,3
93,6
94,7
95,4
96,7
97,4
98,5
99,3
100,5
101,1
102,3
103,5
104,13
105,8
106,5
107,9
108,8
109,6
110,3
111,4
112,4
113,7
114,6
115,4
116,10
117,4
118,8
119,5
120,5
121,4
122,2
123,5
124,9
125,5
126,5
127,8
128,6
129,6
130,3
131,1
132,9
133,4
134,7
135,4
136,4
137,5
138,5
139,9
140,5
141,6
142,8
143,7
144,8
145,8
146,7
147,7
148,8
149,9
150,8
151,3
152,6
153,17
154,8
155,8
156,7
157,6
158,10
159,9
160,5
161,5
162,10
163,5
164,5
165,4
166,8
167,6
168,10
169,7
170,7
171,10
172,12
173,16
174,13
175,10
176,15
177,13
178,5
179,6
180,9
181,7
182,7
183,8
184,8
185,10
186,12
187,8
188,7
189,12
190,11
191,6
192,12
193,14
194,9
195,6
196,14
197,11
198,12
199,4
200,6
201,14
202,16
203,6
204,14
205,8
206,17
207,13
208,11
209,11
210,7
211,10
212,11
213,12
214,14
215,12
216,11
217,17
218,13
219,12
220,6
221,20
222,11
223,11
224,17
225,13
226,23
227,17
228,12
229,18
230,12
231,12
232,11
233,17
234,6
235,12
236,14
237,20
238,19
239,12
240,12
241,21
242,16
243,13
244,9
245,13
246,11
247,11
248,13
249,12
250,13
251,18
252,13
253,11
254,12
255,12
256,13
257,15
258,16
259,7
260,14
261,14
262,12
263,10
264,13
265,10
266,9
267,6
268,19
269,15
270,11
271,5
272,16
273,11
274,9
275,18
276,11
277,7
278,9
279,14
280,7
281,7
282,11
283,15
284,17
285,6
286,10
287,8
288,15
289,11
290,15
291,10
292,13
293,11
294,11
295,13
296,13
297,13
298,11
299,8
300,11
301,7
302,19
303,8
304,12
305,7
306,15
307,9
308,7
309,16
310,12
311,11
312,8
313,8
314,15
