description,'Co-57 Calibration Source 124/12, 270 degrees, ~27 cm from detec'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 8, 'second': 10, 'year_day': 245}
real_time,31.0
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Co-57 Calibration 002.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,15
40,91
41,80
42,85
43,83
44,62
45,88
46,67
47,70
48,65
49,62
50,75
51,61
52,52
53,60
54,45
55,43
56,37
57,48
58,41
59,43
60,41
61,47
62,41
63,44
64,42
65,54
66,39
67,37
68,42
69,35
70,34
71,25
72,21
73,24
74,32
75,25
76,29
77,21
78,27
79,22
80,25
81,23
82,27
83,25
84,35
85,25
86,22
87,21
88,29
89,25
90,25
91,28
92,14
93,23
94,26
95,24
96,25
97,23
98,23
99,18
100,28
101,30
102,27
103,34
104,31
105,29
106,30
107,32
108,25
109,27
110,30
111,28
112,33
113,29
114,26
115,38
116,25
117,26
118,29
119,33
120,35
121,45
122,26
123,36
124,32
125,29
126,40
127,32
128,34
129,32
130,37
131,38
132,33
133,45
134,34
135,26
136,39
137,31
138,25
139,34
140,40
141,44
142,37
143,54
144,47
145,38
146,40
147,39
148,44
149,39
150,35
151,53
152,49
153,45
154,53
155,43
156,44
157,37
158,47
159,55
160,55
161,42
162,55
163,59
164,49
165,53
166,40
167,45
168,51
169,43
170,54
171,50
172,51
173,52
174,51
175,53
176,62
177,56
178,62
179,52
180,53
181,62
182,64
183,58
184,62
185,64
186,71
187,69
188,72
189,78
190,58
191,84
192,76
193,68
194,77
195,75
196,85
197,88
198,76
199,75
200,95
201,88
202,82
203,102
204,105
205,102
206,108
207,100
208,128
209,99
210,102
211,146
212,141
213,143
214,125
215,134
216,146
217,154
218,154
219,150
220,160
221,166
222,160
223,182
224,163
225,173
226,145
227,186
228,183
229,193
230,186
231,192
232,208
233,178
234,238
235,186
236,223
237,192
238,200
239,201
240,210
241,218
242,207
243,245
244,235
245,221
246,232
247,238
248,238
249,238
250,260
251,229
252,263
253,264
254,238
255,249
256,248
257,282
258,264
259,251
260,242
261,255
262,273
263,246
264,272
265,272
266,259
267,237
268,248
269,253
270,249
271,259
272,235
273,227
274,250
275,205
276,246
277,229
278,231
279,223
280,229
281,177
282,219
283,197
284,230
285,188
286,189
287,200
288,169
289,154
290,159
291,146
292,184
293,197
294,141
295,154
296,133
297,137
298,138
299,145
300,141
301,129
302,130
303,153
304,134
305,167
306,146
307,146
308,159
309,124
310,163
311,165
312,151
313,157
314,184
315,198
316,222
317,211
318,233
319,204
320,251
321,295
322,292
323,332
324,349
325,361
326,426
327,444
328,465
329,504
330,570
331,581
332,629
333,743
334,767
335,823
336,883
337,892
338,1067
339,1001
340,1135
341,1128
342,1224
343,1249
344,1340
345,1368
346,1437
347,1439
348,1439
349,1505
350,1487
351,1618
352,1508
353,1550
354,1607
355,1584
356,1561
357,1502
358,1506
359,1585
360,1519
361,1395
362,1447
363,1374
364,1320
365,1302
366,1220
367,1241
368,1134
369,1093
370,1034
371,976
372,870
373,865
374,806
375,736
376,703
377,668
378,659
379,580
380,551
381,514
382,501
383,457
384,433
385,424
386,408
387,367
388,340
389,326
390,282
391,287
392,284
393,243
394,275
395,238
396,212
397,208
398,208
399,204
400,231
401,192
402,160
403,163
404,153
405,151
406,145
407,127
408,119
409,129
410,112
411,96
412,110
413,82
414,87
415,90
416,82
417,77
418,62
419,57
420,46
421,49
422,45
423,48
424,52
425,40
426,29
427,32
428,20
429,29
430,26
431,19
432,21
433,18
434,14
435,21
436,14
437,15
438,13
439,10
440,7
441,6
442,9
443,6
444,11
445,4
446,7
447,5
448,5
449,8
450,11
451,10
452,6
453,7
454,6
455,8
456,6
457,6
458,6
459,11
460,6
461,7
462,4
463,3
464,7
465,6
466,5
467,4
468,4
469,5
470,5
471,2
472,7
473,7
474,10
475,4
476,9
477,9
478,7
479,4
480,4
481,3
482,4
483,5
484,4
485,9
486,2
487,5
488,6
489,2
490,7
491,7
492,7
493,11
494,12
495,9
496,3
497,3
498,6
499,5
500,9
501,3
502,8
503,10
504,14
505,3
506,10
507,6
508,9
509,7
510,9
511,8
512,6
513,8
