description,'Na-22 Calibration Source 99, 270 degrees, ~27 cm from detector,'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 2, 'second': 7, 'year_day': 245}
real_time,30.2
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Na-22 Calibration 002.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,1
39,65
40,174
41,186
42,170
43,134
44,108
45,89
46,68
47,56
48,49
49,40
50,36
51,43
52,35
53,33
54,31
55,35
56,32
57,32
58,29
59,28
60,36
61,40
62,26
63,28
64,25
65,23
66,24
67,28
68,13
69,20
70,14
71,20
72,20
73,24
74,15
75,15
76,9
77,17
78,12
79,11
80,11
81,10
82,8
83,10
84,11
85,6
86,6
87,4
88,7
89,4
90,2
91,7
92,5
93,4
94,3
95,5
96,8
97,4
98,8
99,5
100,7
101,4
102,3
103,5
104,4
105,7
106,12
107,7
108,5
109,6
110,2
111,5
112,8
113,4
114,7
115,3
116,12
117,3
118,8
119,8
120,4
121,3
122,11
123,5
124,3
125,4
126,5
127,7
128,9
129,7
130,6
131,7
132,5
133,6
134,8
135,9
136,5
137,7
138,8
139,3
140,6
141,7
142,7
143,5
144,4
145,6
146,6
147,5
148,7
149,9
150,2
151,8
152,6
153,4
154,11
155,4
156,11
157,6
158,7
159,7
160,8
161,8
162,11
163,10
164,4
165,5
166,5
167,7
168,2
169,4
170,1
171,10
172,8
173,10
174,15
175,9
176,6
177,4
178,5
179,8
180,14
181,12
182,13
183,9
184,8
185,5
186,9
187,8
188,9
189,12
190,11
191,7
192,7
193,9
194,10
195,7
196,9
197,11
198,12
199,14
200,9
201,5
202,7
203,10
204,9
205,16
206,7
207,10
208,11
209,16
210,16
211,10
212,16
213,12
214,9
215,14
216,19
217,15
218,10
219,12
220,16
221,15
222,12
223,21
224,9
225,14
226,14
227,18
228,11
229,13
230,13
231,11
232,8
233,11
234,11
235,12
236,8
237,14
238,10
239,9
240,10
241,13
242,13
243,10
244,11
245,12
246,10
247,15
248,9
249,12
250,7
251,14
252,7
253,8
254,13
255,10
256,10
257,19
258,11
259,12
260,11
261,11
262,10
263,18
264,11
265,9
266,9
267,16
268,14
269,13
270,11
271,9
272,10
273,13
274,17
275,10
276,12
277,11
278,11
279,8
280,12
281,13
282,11
283,13
284,7
285,10
286,11
287,15
288,14
289,6
290,12
291,16
292,13
293,8
294,9
295,10
296,11
297,9
298,12
299,11
300,8
301,11
302,12
303,9
304,14
305,10
306,15
307,6
308,14
309,15
310,8
311,16
312,7
313,9
314,8
