description,'Ba-133 Calibration Source 97, 270 degrees, ~27 cm from detector'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 18, 'minute': 53, 'second': 14, 'year_day': 245}
real_time,30.22
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Ba-133 Calibration 000.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,10
40,23
41,25
42,27
43,15
44,21
45,22
46,20
47,16
48,20
49,17
50,16
51,23
52,15
53,14
54,17
55,13
56,8
57,22
58,12
59,9
60,11
61,13
62,19
63,10
64,14
65,19
66,12
67,13
68,10
69,18
70,22
71,18
72,22
73,37
74,41
75,39
76,42
77,58
78,59
79,86
80,97
81,107
82,111
83,133
84,172
85,165
86,198
87,195
88,218
89,250
90,267
91,299
92,297
93,289
94,323
95,320
96,317
97,336
98,296
99,316
100,295
101,255
102,235
103,220
104,232
105,189
106,174
107,149
108,142
109,130
110,117
111,101
112,76
113,73
114,66
115,47
116,36
117,29
118,42
119,28
120,19
121,20
122,15
123,17
124,23
125,9
126,3
127,7
128,8
129,10
130,9
131,10
132,16
133,12
134,10
135,11
136,9
137,7
138,6
139,9
140,14
141,13
142,9
143,11
144,7
145,17
146,4
147,19
148,19
149,14
150,10
151,12
152,10
153,19
154,19
155,20
156,19
157,22
158,15
159,19
160,22
161,14
162,25
163,18
164,18
165,12
166,16
167,18
168,27
169,22
170,23
171,22
172,19
173,14
174,16
175,30
176,13
177,16
178,12
179,18
180,21
181,12
182,21
183,14
184,18
185,13
186,12
187,17
188,23
189,24
190,18
191,19
192,16
193,13
194,14
195,24
196,19
197,23
198,17
199,24
200,19
201,17
202,21
203,14
204,30
205,17
206,24
207,18
208,27
209,23
210,28
211,26
212,31
213,32
214,31
215,27
216,45
217,31
218,28
219,30
220,37
221,30
222,33
223,49
224,35
225,48
226,45
227,41
228,53
229,52
230,63
231,66
232,61
233,58
234,62
235,65
236,61
237,78
238,71
239,75
240,68
241,75
242,82
243,95
244,61
245,70
246,84
247,73
248,87
249,102
250,77
251,64
252,76
253,71
254,66
255,65
256,58
257,57
