description,'Na-22 Calibration Source 99, 270 degrees, ~27 cm from detector,'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 3, 'second': 42, 'year_day': 245}
real_time,30.2
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Na-22 Calibration 005.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,45
40,161
41,166
42,170
43,132
44,126
45,81
46,59
47,41
48,45
49,47
50,43
51,36
52,37
53,33
54,31
55,28
56,37
57,41
58,28
59,28
60,23
61,28
62,18
63,34
64,21
65,29
66,34
67,27
68,20
69,26
70,20
71,15
72,26
73,21
74,14
75,14
76,17
77,16
78,17
79,14
80,15
81,11
82,21
83,18
84,7
85,9
86,9
87,11
88,5
89,7
90,4
91,5
92,4
93,4
94,4
95,5
96,3
97,8
98,1
99,12
100,6
101,7
102,5
103,8
104,6
105,6
106,6
107,3
108,3
109,7
110,5
111,7
112,10
113,5
114,8
115,3
116,4
117,6
118,3
119,8
120,2
121,6
122,5
123,3
124,8
125,8
126,8
127,5
128,4
129,5
130,4
131,7
132,8
133,8
134,6
135,4
136,4
137,4
138,4
139,18
140,3
141,2
142,9
143,5
144,5
145,5
146,3
147,9
148,13
149,8
150,2
151,8
152,3
153,8
154,7
155,6
156,7
157,5
158,5
159,5
160,5
161,4
162,7
163,7
164,6
165,11
166,8
167,7
168,3
169,9
170,3
171,15
172,7
173,7
174,6
175,9
176,9
177,5
178,12
179,12
180,7
181,8
182,9
183,8
184,10
185,11
186,6
187,6
188,10
189,8
190,7
191,13
192,14
193,13
194,5
195,8
196,13
197,9
198,10
199,9
200,7
201,14
202,7
203,18
204,11
205,11
206,7
207,8
208,14
209,13
210,11
211,7
212,12
213,12
214,14
215,13
216,15
217,12
218,16
219,13
220,13
221,14
222,13
223,16
224,12
225,12
226,12
227,12
228,13
229,17
230,10
231,13
232,18
233,13
234,13
235,9
236,16
237,10
238,16
239,10
240,14
241,6
242,16
243,15
244,14
245,8
246,22
247,16
248,12
249,14
250,12
251,16
252,12
253,13
254,9
255,10
256,15
257,18
258,14
259,11
260,13
261,9
262,13
263,11
264,18
265,6
266,10
267,9
268,14
269,16
270,10
271,13
272,14
273,11
274,17
275,11
276,12
277,14
278,17
279,15
280,8
281,11
282,13
283,8
284,10
285,10
286,15
287,12
288,13
289,9
290,19
291,10
292,12
293,9
294,13
295,15
296,12
297,11
298,12
299,17
300,22
301,10
302,12
303,12
304,15
305,13
306,9
307,12
308,8
309,7
310,11
311,11
312,8
313,13
314,16
