description,'Ba-133 Calibration Source 97, 270 degrees, ~27 cm from detector'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 18, 'minute': 53, 'second': 44, 'year_day': 245}
real_time,30.22
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Ba-133 Calibration 001.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,7
40,26
41,23
42,17
43,28
44,23
45,23
46,21
47,13
48,15
49,18
50,23
51,19
52,11
53,13
54,16
55,18
56,16
57,14
58,10
59,5
60,14
61,16
62,10
63,16
64,13
65,15
66,13
67,19
68,14
69,13
70,15
71,15
72,25
73,35
74,23
75,34
76,53
77,59
78,65
79,79
80,91
81,95
82,109
83,129
84,159
85,152
86,165
87,200
88,221
89,225
90,264
91,290
92,306
93,305
94,298
95,296
96,270
97,301
98,309
99,310
100,264
101,218
102,271
103,240
104,199
105,197
106,188
107,159
108,138
109,137
110,120
111,80
112,83
113,84
114,67
115,51
116,47
117,31
118,20
119,23
120,19
121,16
122,21
123,16
124,19
125,10
126,7
127,11
128,8
129,6
130,7
131,14
132,7
133,9
134,12
135,11
136,15
137,11
138,13
139,16
140,15
141,17
142,21
143,8
144,7
145,8
146,14
147,19
148,16
149,18
150,17
151,19
152,18
153,16
154,21
155,18
156,13
157,16
158,19
159,31
160,19
161,14
162,20
163,19
164,21
165,24
166,21
167,22
168,15
169,19
170,10
171,16
172,22
173,21
174,12
175,12
176,15
177,16
178,22
179,11
180,16
181,11
182,11
183,13
184,15
185,18
186,18
187,21
188,15
189,13
190,19
191,12
192,20
193,16
194,24
195,13
196,14
197,18
198,14
199,18
200,16
201,18
202,18
203,23
204,21
205,23
206,28
207,31
208,28
209,26
210,21
211,21
212,30
213,30
214,25
215,24
216,31
217,28
218,24
219,25
220,28
221,13
222,47
223,37
224,40
225,50
226,43
227,49
228,66
229,54
230,53
231,69
232,63
233,69
234,65
235,73
236,75
237,84
238,83
239,62
240,82
241,96
242,79
243,74
244,68
245,95
246,69
247,70
248,73
249,70
250,72
251,77
252,68
253,92
254,57
255,61
256,57
257,56
258,49
259,43
260,54
261,55
262,44
263,38
264,31
265,29
266,19
267,28
268,36
269,21
270,14
271,18
272,21
273,24
274,16
275,18
276,16
277,15
278,12
279,13
280,13
281,14
282,11
283,8
284,10
285,12
286,16
287,16
288,17
289,7
290,6
291,11
292,15
293,16
294,11
295,18
296,17
297,18
298,8
299,3
300,12
301,10
302,11
303,12
304,18
305,14
306,13
307,8
308,12
309,17
310,15
311,7
312,18
313,10
314,10
315,14
316,12
317,7
318,11
319,6
320,17
321,15
322,12
323,7
324,15
325,13
326,11
327,10
328,11
329,12
330,9
331,14
332,12
333,21
334,9
335,15
336,13
337,17
338,12
339,11
340,12
341,10
342,11
343,14
344,13
345,7
346,16
347,13
348,16
349,10
350,10
351,16
352,13
353,11
354,12
355,15
356,6
357,13
358,14
359,13
360,8
361,14
362,11
363,15
364,9
365,14
366,10
367,15
368,8
369,10
370,12
371,13
372,11
373,10
374,13
375,13
376,15
377,16
378,14
379,13
380,14
381,15
382,12
383,12
384,20
385,12
386,8
387,8
388,12
389,11
390,20
391,8
392,17
393,11
394,11
395,11
396,14
397,11
398,17
399,8
400,13
401,13
402,12
403,13
404,7
405,10
406,11
407,17
408,17
409,15
410,14
411,13
412,16
413,17
414,8
415,7
416,11
417,12
418,14
419,15
420,11
421,12
422,12
423,17
424,13
425,11
426,10
427,12
428,15
429,16
430,6
431,9
432,18
433,11
434,12
435,17
436,8
437,11
438,16
439,18
440,10
441,7
442,12
443,14
444,8
445,19
446,10
447,13
448,9
449,14
450,9
451,8
452,12
453,15
454,9
455,13
456,6
457,7
458,13
459,11
460,7
461,16
462,10
463,12
464,12
465,9
466,16
467,17
468,16
469,17
470,7
471,16
472,10
473,8
474,7
475,10
476,12
477,16
478,10
479,9
480,17
481,17
482,12
483,14
484,11
485,10
486,13
487,7
488,14
489,10
490,13
491,10
492,10
493,15
494,13
495,4
496,11
497,8
498,15
499,10
500,13
501,5
502,15
503,14
504,5
505,9
506,12
507,12
508,8
509,11
510,10
511,12
512,12
513,12
514,11
515,9
516,12
517,4
518,11
519,7
520,10
521,10
522,8
523,11
524,7
525,8
526,7
527,6
528,5
529,5
530,15
531,13
532,4
533,11
534,11
535,9
536,5
537,9
538,11
539,13
540,6
541,15
542,9
543,6
544,11
545,13
546,10
547,9
548,10
549,5
550,5
551,11
552,5
553,9
554,5
555,4
556,6
557,8
558,9
559,10
560,7
561,2
562,6
563,6
564,8
565,8
566,7
567,3
568,3
569,14
570,9
571,8
572,6
573,6
574,10
575,10
576,5
577,16
578,5
579,5
580,11
581,5
582,8
583,5
584,8
585,5
586,8
587,4
588,12
589,6
590,8
591,6
592,4
593,3
594,1
595,2
596,10
597,10
598,4
599,3
600,6
601,15
602,6
603,2
604,9
605,6
606,8
607,6
608,4
609,10
610,7
611,6
612,9
613,8
614,7
615,5
616,10
617,1
618,5
619,4
620,8
621,3
622,4
623,4
624,8
625,3
626,7
627,5
628,4
629,5
630,5
631,5
632,8
633,5
634,8
635,8
636,5
637,6
638,4
639,9
640,5
641,4
642,7
643,3
644,5
645,7
646,6
647,8
