description,'Co-57 Calibration Source 124/12, 270 degrees, ~27 cm from detec'
start_time,{'year': 2020, 'month': 9, 'day': 1, 'hour': 19, 'minute': 7, 'second': 7, 'year_day': 245}
real_time,31.0
live_time,30.0
path,'C:/Users/david/Desktop/McGill/Session 6/PHYS 359 - Honours Laboratory in Modern Physics/Compton Scattering Experiment/Calibration Data/Co-57 Calibration 000.Chn'

Channel,Counts
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,1
39,18
40,87
41,101
42,96
43,92
44,88
45,83
46,60
47,67
48,67
49,75
50,51
51,50
52,58
53,52
54,52
55,52
56,42
57,49
58,52
59,47
60,50
61,43
62,40
63,42
64,48
65,43
66,32
67,34
68,25
69,34
70,52
71,32
72,38
73,33
74,25
75,32
76,25
77,34
78,27
79,27
80,34
81,27
82,28
83,28
84,22
85,15
86,25
87,27
88,22
89,27
90,21
91,22
92,20
93,30
94,25
95,28
96,29
97,23
98,23
99,30
100,40
101,21
102,26
103,24
104,25
105,26
106,30
107,28
108,25
109,24
110,29
111,26
112,35
113,31
114,22
115,29
116,35
117,30
118,31
119,35
120,43
121,35
122,31
123,33
124,34
125,31
126,28
127,35
128,35
129,46
130,38
131,27
132,42
133,50
134,32
135,35
136,39
137,29
138,37
139,38
140,31
141,46
142,34
143,36
144,34
145,41
146,30
147,30
148,37
149,39
150,24
151,31
152,39
153,40
154,41
155,44
156,55
157,42
158,46
159,37
160,56
161,26
162,50
163,44
164,44
165,54
166,45
167,59
168,55
169,54
170,55
171,52
172,49
173,51
174,57
175,67
176,47
177,59
178,61
179,60
180,57
181,50
182,62
183,68
184,65
185,75
186,56
187,54
188,73
189,83
190,80
191,71
192,94
193,73
194,88
195,82
196,72
197,84
198,80
199,98
200,99
201,109
202,100
203,110
204,104
205,106
206,109
207,117
208,126
209,109
210,112
211,127
212,132
213,157
214,119
215,152
216,167
217,157
218,171
219,180
220,153
221,159
222,180
223,164
224,172
225,158
226,184
227,187
228,165
229,161
230,178
231,206
232,205
233,172
234,192
235,190
236,204
237,208
238,199
239,205
240,221
241,212
242,215
243,247
244,201
245,237
246,263
247,236
248,251
249,276
250,228
251,239
252,254
253,233
254,262
255,254
256,266
257,250
258,263
259,279
260,264
261,241
262,246
263,258
264,267
265,243
266,245
267,286
268,255
269,260
270,221
271,248
272,240
273,267
274,246
275,239
276,237
277,224
278,214
279,204
280,195
281,196
282,197
283,211
284,194
285,192
286,178
287,178
288,187
289,191
290,184
291,171
292,151
293,160
294,149
295,160
296,151
297,150
298,147
299,108
300,159
301,157
302,158
303,145
304,132
305,147
306,111
307,162
308,163
309,151
310,138
311,176
312,158
313,199
314,175
315,197
316,180
317,211
318,208
319,234
320,232
321,281
322,274
323,331
324,321
325,404
326,379
327,473
328,463
329,548
330,553
331,652
332,684
333,717
334,766
335,876
336,838
337,920
338,976
339,990
340,1064
341,1102
342,1152
343,1172
344,1273
345,1347
346,1344
347,1465
348,1452
349,1562
350,1559
351,1521
352,1550
353,1601
354,1595
355,1518
356,1621
357,1528
358,1549
359,1507
360,1418
361,1457
362,1426
363,1406
364,1402
365,1267
366,1209
367,1191
368,1151
369,1156
370,1020
371,951
372,912
373,805
374,741
375,775
376,719
377,678
378,675
379,595
380,578
381,529
382,482
383,450
384,455
385,403
386,339
387,353
388,329
389,294
390,335
391,260
392,308
393,265
394,276
395,266
396,255
397,229
398,218
399,223
400,209
401,184
402,192
403,170
404,154
405,167
406,142
407,125
408,135
409,118
410,138
411,103
412,97
413,92
414,93
415,80
416,63
417,66
418,68
419,66
420,35
421,38
422,38
423,45
424,37
425,39
426,25
427,16
428,24
429,24
430,31
431,14
432,18
433,17
434,16
435,18
436,22
437,11
438,10
439,13
440,10
441,9
442,10
443,6
444,9
445,9
446,3
447,10
448,7
449,7
450,4
451,9
452,2
453,10
454,4
455,8
456,0
457,5
458,7
459,5
460,4
461,9
462,5
463,8
464,4
465,5
466,8
467,6
468,5
469,4
470,6
471,6
472,8
473,7
474,9
475,8
476,5
477,11
478,2
479,6
480,5
481,9
482,7
483,6
484,4
485,4
486,3
487,8
488,11
489,4
490,7
491,8
492,6
493,7
494,6
495,6
496,9
497,8
498,10
499,7
500,6
501,6
502,10
503,4
504,7
505,7
506,5
507,6
508,7
509,6
510,7
511,3
512,6
513,5
